time,value,system,replica,metric
138.0,3.685675,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
138.2,5.099041,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
138.4,4.074079,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
138.6,4.309396,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
138.8,3.868811,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
139.0,3.6154930000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
139.2,4.413264,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
139.4,3.042843,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
139.6,3.9758500000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
139.8,5.260209,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
140.0,5.530913,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
140.2,4.533664,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
140.4,4.994438,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
140.6,4.418112,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
140.8,5.211009,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
141.0,4.949244,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
141.2,4.193672,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
141.4,4.023802,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
141.6,3.9681990000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
141.8,5.159934000000001,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
142.0,5.088398,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
142.2,4.764231,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
142.4,4.927078,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
142.6,4.810532,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
142.8,4.89944,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
143.0,5.085065,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
143.2,4.7423720000000005,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
143.4,3.922066,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
143.6,4.963528999999999,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
143.8,5.281496,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
144.0,4.827537,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
144.2,4.725756,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
144.4,5.3479149999999995,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
144.6,4.913837,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
144.8,5.13652,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
145.0,5.08065,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
145.2,4.254892,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
145.4,4.134849,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
145.6,4.990798,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
145.8,5.160175000000001,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
146.0,5.05081,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
146.2,4.445727,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
146.4,4.2276869999999995,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
146.6,4.553558,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
146.8,5.1425,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
147.0,5.031354,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
147.2,5.387198,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
147.4,5.436027,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
147.6,4.456277,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
147.8,4.533927,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
148.0,5.0710679999999995,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
148.2,5.348365,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
148.4,4.78525,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
148.6,4.295407,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
148.8,4.471254,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
149.0,4.955974,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
149.2,4.407197,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
149.4,4.404781,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
149.6,5.017591,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
149.8,4.6517409999999995,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
150.0,4.851235,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
150.2,4.96965,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
150.4,4.562038,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
150.6,4.620972,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
150.8,4.285862,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
151.0,3.72101,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
151.2,4.227882,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
151.4,2.301416,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
151.6,2.502656,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
151.8,2.335636,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
152.0,4.413458,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
152.2,3.917854,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
152.4,3.467361,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
152.6,2.370545,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
152.8,2.675709,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
153.0,2.199227,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
153.2,2.335851,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
153.4,2.325898,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
153.6,2.609407,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
153.8,2.645845,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
154.0,2.215537,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
154.2,2.2102250000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
154.4,2.8753279999999997,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
154.6,3.052802,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
154.8,2.541062,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
155.0,2.577484,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
155.2,2.17366,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
155.4,2.6809329999999996,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
155.6,2.362477,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
155.8,2.449207,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
156.0,2.9557070000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
156.2,2.620246,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
156.4,2.782912,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
156.6,2.523209,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
156.8,2.40454,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
157.0,2.774997,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
157.2,2.3442309999999997,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
157.4,2.50226,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
157.6,2.4294450000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
157.8,2.167164,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
158.0,2.4197930000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
158.2,2.491205,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
158.4,2.291661,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
158.6,2.237208,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
158.8,2.275302,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
159.0,2.335661,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
159.2,2.184881,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
159.4,2.343011,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
159.6,2.880642,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
159.8,2.8355970000000004,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
160.0,2.292094,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
160.2,2.456542,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
160.4,2.734485,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
160.6,2.349216,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
160.8,2.4610969999999996,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
161.0,2.451981,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
161.2,2.095449,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
161.4,2.462925,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
161.6,2.7595140000000002,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
161.8,2.6342369999999997,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
162.0,2.518099,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
162.2,2.218962,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
162.4,2.239508,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
162.6,2.6456210000000002,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
162.8,2.59748,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
163.0,2.8791149999999996,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
163.2,2.965856,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
163.4,2.094063,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
163.6,2.264,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
163.8,2.622021,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
164.0,2.795783,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
164.2,2.2767049999999998,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
164.4,2.222273,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
164.6,2.386653,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
164.8,2.3351420000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
165.0,2.2792529999999998,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
165.2,2.623436,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
165.4,2.444871,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
165.6,2.489097,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
165.8,2.613098,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
166.0,2.31519,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
166.2,2.56959,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
166.4,1.9231719999999999,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
166.6,2.9151149999999997,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
166.8,2.366962,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
167.0,2.31467,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
167.2,2.42714,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
167.4,2.135907,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
167.6,2.5519049999999996,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
167.8,2.194586,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
168.0,2.362646,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
168.2,2.273742,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
168.4,2.5096190000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
168.6,2.58992,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
168.8,2.525094,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
169.0,2.809377,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
169.2,2.481653,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
169.4,2.1965660000000002,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
169.6,2.260397,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
169.8,2.150162,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
170.0,2.108886,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
170.2,2.26157,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
170.4,2.631977,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
170.6,2.053412,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
170.8,2.6246140000000002,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
171.0,2.55652,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
171.2,2.940817,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
171.4,2.491984,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
171.6,2.495234,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
171.8,3.082756,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
172.0,2.919091,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
172.2,2.683655,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
172.4,2.912954,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
172.6,2.743464,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
172.8,2.748199,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
173.0,3.3338590000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
173.2,4.264892,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
173.4,2.251868,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
173.6,2.4341340000000002,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
173.8,2.550077,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
174.0,2.4939929999999997,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
174.2,2.922433,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
174.4,2.702312,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
174.6,2.38864,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
174.8,2.774258,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
175.0,2.4512,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
175.2,2.446446,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
175.4,2.573112,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
175.6,2.09528,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
175.8,2.1241,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
176.0,2.9778029999999998,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
176.2,2.638068,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
176.4,2.446341,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
176.6,2.334911,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
176.8,2.081465,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
177.0,2.604824,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
177.2,2.79451,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
177.4,2.382034,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
177.6,2.5800970000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
177.8,2.444811,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
178.0,2.354699,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
178.2,2.579457,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
178.4,2.175798,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
178.6,2.403102,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
178.8,2.1279529999999998,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
179.0,2.2626969999999997,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
179.2,2.7533600000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
179.4,2.604476,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
179.6,2.280461,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
179.8,2.523012,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
180.0,2.467285,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
180.2,2.424235,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
180.4,2.147205,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
180.6,2.427533,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
180.8,2.4263149999999998,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
181.0,2.212375,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
181.2,2.231728,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
181.4,2.6281169999999996,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
181.6,2.215108,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
181.8,2.5613479999999997,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
182.0,2.259491,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
182.2,2.078027,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
182.4,2.2295499999999997,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
182.6,2.268526,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
182.8,2.55108,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
183.0,2.43265,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
183.2,2.135485,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
183.4,2.996629,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
183.6,2.644693,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
183.8,3.119361,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
184.0,4.289941,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
184.2,3.672886,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
184.4,4.071964,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
184.6,3.5526609999999996,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
184.8,2.173476,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
185.0,2.346848,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
185.2,2.53215,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
185.4,2.177478,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
185.6,2.5988640000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
185.8,2.194014,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
186.0,2.40508,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
186.2,2.341454,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
186.4,2.415119,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
186.6,2.453303,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
186.8,2.5278659999999995,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
187.0,2.666798,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
187.2,2.10276,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
187.4,2.53253,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
187.6,2.73649,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
187.8,2.037991,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
188.0,2.381154,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
188.2,2.190823,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
188.4,2.215175,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
188.6,2.269844,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
188.8,2.165066,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
189.0,2.5092019999999997,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
189.2,2.7730110000000003,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
189.4,2.457846,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
189.6,2.46392,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
189.8,1.969925,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
190.0,2.0526590000000002,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
190.2,2.337757,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
190.4,2.504639,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
190.6,2.251646,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
190.8,2.219193,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
191.0,2.4091519999999997,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
191.2,2.663683,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
191.4,2.44377,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
191.6,2.096496,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
191.8,2.500978,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
192.0,2.213164,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
192.2,2.316917,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
192.4,2.324201,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
192.6,2.760654,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
192.8,2.379912,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
193.0,2.37447,M1-Clemastine,replica2,Drug - Tyr381 minimum distance
