system,time,mean,std,n,sem
M1-CN045,192.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,192.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,193.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,193.2,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,193.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,193.6,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,193.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,194.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,194.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,194.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,194.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,194.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,195.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,195.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,195.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,195.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,195.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,196.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,196.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,196.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,196.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,196.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,197.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,197.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,197.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,197.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,197.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,198.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,198.2,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,198.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,198.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,198.8,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,199.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,199.2,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,199.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,199.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,199.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,200.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,200.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,200.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,200.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,200.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,201.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,201.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,201.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,201.6,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,201.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,202.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,202.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,202.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,202.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,202.8,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,203.0,0.0,0.0,3,0.0
M1-CN045,203.2,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,203.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,203.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,203.8,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,204.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,204.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,204.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,204.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,204.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,205.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,205.2,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,205.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,205.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,205.8,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,206.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,206.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,206.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,206.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,206.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,207.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,207.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,207.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,207.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,207.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,208.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,208.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,208.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,208.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,208.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,209.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,209.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,209.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,209.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,209.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,210.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,210.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,210.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,210.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,210.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,211.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,211.2,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,211.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,211.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,211.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,212.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,212.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,212.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,212.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,212.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,213.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,213.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,213.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,213.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,213.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,214.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,214.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,214.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,214.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,214.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,215.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,215.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,215.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,215.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,215.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,216.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,216.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,216.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,216.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,216.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,217.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,217.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,217.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,217.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,217.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,218.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,218.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,218.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,218.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,218.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,219.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,219.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,219.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,219.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,219.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,220.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,220.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,220.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,220.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,220.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,221.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,221.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,221.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,221.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,221.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,222.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,222.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,222.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,222.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,222.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,223.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,223.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,223.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,223.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,223.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,224.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,224.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,224.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,224.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,224.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,225.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,225.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,225.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,225.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,225.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,226.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,226.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,226.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,226.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,226.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,227.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,227.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,227.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,227.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,227.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,228.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,228.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,228.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,228.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,228.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,229.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,229.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,229.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,229.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,229.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,230.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,230.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,230.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,230.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,230.8,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,231.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,231.2,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,231.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,231.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,231.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,232.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,232.2,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,232.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,232.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,232.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,233.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,233.2,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,233.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,233.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,233.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,234.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,234.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,234.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,234.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,234.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,235.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,235.2,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,235.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,235.6,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,235.8,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,236.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,236.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,236.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,236.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,236.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,237.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,237.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,237.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,237.6,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,237.8,0.0,0.0,3,0.0
M1-CN045,238.0,0.0,0.0,3,0.0
M1-CN045,238.2,0.0,0.0,3,0.0
M1-CN045,238.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,238.6,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,238.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,239.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,239.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,239.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,239.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,239.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,240.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,240.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,240.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,240.6,0.0,0.0,3,0.0
M1-CN045,240.8,0.0,0.0,3,0.0
M1-CN045,241.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,241.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,241.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,241.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,241.8,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,242.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,242.2,0.0,0.0,3,0.0
M1-CN045,242.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,242.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,242.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,243.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,243.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,243.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,243.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,243.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,244.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,244.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,244.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,244.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,244.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,245.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,245.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,245.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,245.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,245.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,246.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,246.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,246.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,246.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,246.8,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,247.0,0.0,0.0,3,0.0
M1-CN045,247.2,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,247.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,247.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,247.8,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,248.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,248.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,248.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,248.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,248.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,249.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,249.2,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,249.4,0.0,0.0,3,0.0
M1-CN045,249.6,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,249.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,250.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,250.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,250.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,250.6,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,250.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,251.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,251.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,251.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,251.6,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,251.8,0.0,0.0,3,0.0
M1-CN045,252.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,252.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,252.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,252.6,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,252.8,0.0,0.0,3,0.0
M1-CN045,253.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,253.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,253.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,253.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,253.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,254.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,254.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,254.4,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,254.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,254.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,255.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,255.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,255.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,255.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,255.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,256.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,256.2,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,256.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,256.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,256.8,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,257.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,257.2,0.0,0.0,3,0.0
M1-CN045,257.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,257.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,257.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,258.0,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,258.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,258.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,258.6,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,258.8,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,259.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,259.2,0.0,0.0,3,0.0
M1-CN045,259.4,0.0,0.0,3,0.0
M1-CN045,259.6,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,259.8,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,260.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,260.2,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,260.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,260.6,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,260.8,0.3333333333333333,0.5773502691896258,3,0.33333333333333337
M1-CN045,261.0,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,261.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,261.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,261.6,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,261.8,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,262.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,262.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,262.4,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,262.6,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,262.8,0.0,0.0,3,0.0
M1-CN045,263.0,0.1111111111111111,0.19245008972987526,3,0.11111111111111112
M1-CN045,263.2,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
M1-CN045,263.4,0.2222222222222222,0.3849001794597505,3,0.22222222222222224
